temp_max,humidity,visibility,cloudiness,wind_speed,rain,OLS,date
80.11,85.79166667,7646.391304,91.08333333,11.89375,0.27,2.300009919582486,2/20/2023
83.01,81.41666667,9985.043478,79.125,14.12125,0.0,2.4179387306238396,2/21/2023
83.01,85.21428571,6625.928571,86.78571429,19.6875,8.98,3.758657920914172,2/22/2023
85.05,84.45833333,6001.25,84.16666667,10.38583333,0.0,3.6769058166669937,2/23/2023
82.06,88.0,5565.68,87.92307692,9.040769231,1.0,4.067549719077218,2/24/2023
84.06,82.6,7140.52,82.2,8.2112,0.5,2.8624384210268072,2/25/2023
83.1,81.08,7857.68,69.6,14.4556,0.5,2.278610762061772,2/26/2023
85.05,69.0,9330.0,78.54166667,14.12916667,0.0,2.226432091231695,2/27/2023
86.02,70.16666667,8628.681818,68.66666667,8.6625,0.0,2.080818443108006,2/28/2023
86.09,82.125,8539.625,73.125,15.53958333,0.0,2.2775105519427257,3/1/2023
80.1,86.95833333,7720.625,86.66666667,14.05083333,0.18,2.3556953140741124,3/2/2023
76.08,64.6,8924.32,51.0,20.7572,0.84,3.877276717144771,3/3/2023
83.05,57.58333333,10000.0,1.666666667,6.747916667,0.0,2.4890729272164194,3/4/2023
82.11,70.45833333,9814.0,2.5,8.372916667,0.0,2.791262418591378,3/5/2023
84.18,81.75,6604.26087,79.58333333,8.308333333,0.4,3.2892334889174917,3/6/2023
85.1,85.52,7431.652174,89.0,8.6112,0.0,2.7357756106006903,3/7/2023
87.03,81.54166667,7921.708333,69.58333333,9.63875,0.41,2.03288435060368,3/8/2023
87.06,79.66666667,7368.541667,63.95833333,11.17291667,0.0,2.490272936252251,3/9/2023
83.01,80.58333333,8936.086957,54.79166667,7.109583333,0.4,1.9426097082450102,3/10/2023
87.98,76.33333333,9339.166667,82.70833333,11.38166667,0.0,1.9901270317475137,3/11/2023
82.38,78.16666667,9344.333333,60.20833333,15.01,0.0,2.057266117971327,3/12/2023
73.06,65.20833333,9985.666667,60.625,16.82833333,0.0,2.6602702233298445,3/13/2023
69.06,51.58333333,10000.0,38.54166667,13.23708333,0.0,2.9092334237192694,3/14/2023
73.11,59.5,9751.25,32.08333333,12.63833333,0.16,2.2136390200107385,3/15/2023
76.01,85.06896552,7051.275862,86.72413793,17.02206897,6.42,2.8818430073009456,3/16/2023
74.05,86.12121212,7259.5625,87.27272727,19.09606061,35.46,3.3133869774282863,3/17/2023
58.08,52.84,9972.48,61.4,14.9616,1.0,3.5130970925358094,3/18/2023
61.05,45.29166667,10000.0,64.375,11.69916667,0.25,4.188599587061905,3/19/2023
59.09,57.41666667,10000.0,48.125,11.50625,0.0,2.803643563275844,3/20/2023
74.08,77.25,9200.458333,98.95833333,18.31625,0.14,3.0555694709390506,3/21/2023
84.09,81.875,8726.086957,88.79166667,17.26375,0.67,2.6467433141813603,3/22/2023
86.11,81.08333333,7607.409091,84.375,14.85416667,0.0,2.5417797763898147,3/23/2023
84.09,86.73076923,6772.333333,90.73076923,16.21269231,2.36,3.157663059142606,3/24/2023
87.1,66.0,8541.043478,40.79166667,7.502916667,0.25,2.184154973852324,3/25/2023
85.01,70.40740741,6334.62963,66.66666667,7.835185185,3.11,4.017495037066405,3/26/2023
80.04,90.25,5245.26087,95.91666667,7.335,0.21,4.567540425296648,3/27/2023
76.1,70.24,9986.24,69.48,14.18,20.25,2.4636632028723184,3/28/2023
74.05,54.08333333,10000.0,85.20833333,12.75625,4.73,3.8484565226509733,3/29/2023
80.1,81.54166667,8994.375,95.625,15.15041667,0.12,2.4045408917251545,3/30/2023
86.02,82.04166667,8980.913043,83.04166667,16.09708333,0.25,2.4043882930201894,3/31/2023
89.06,68.80769231,7733.64,60.23076923,9.074230769,1.25,2.680096873866803,4/1/2023
85.08,65.20833333,8501.0,73.95833333,9.762916667,1.41,2.6192979798867846,4/2/2023
88.11,78.66666667,9150.782609,92.66666667,12.26916667,0.0,2.3237181602031516,4/3/2023
83.1,82.54166667,8276.521739,94.33333333,17.02541667,0.0,2.692152564821442,4/4/2023
83.03,86.20689655,6583.758621,91.55172414,16.25344828,25.56,2.956196454722121,4/5/2023
66.18,90.37931034,8391.103448,97.4137931,14.91931034,10.59,2.5652555896009934,4/6/2023
62.58,95.0952381,4974.285714,97.61904762,14.27904762,78.93,5.683748652426778,4/7/2023
73.11,90.84615385,6540.884615,95.19230769,11.06653846,4.58,2.9757421374098016,4/8/2023
77.05,82.125,9918.625,72.70833333,7.62375,5.33,2.5825356333376934,4/9/2023
71.58,80.58333333,10000.0,79.58333333,9.925416667,0.1,2.5754601957645757,4/10/2023
78.1,72.29166667,10000.0,70.875,8.585,0.56,2.1419142418850523,4/11/2023
80.06,73.24,9305.391304,30.68,8.598,6.14,1.7776788353358106,4/12/2023
81.05,74.125,9980.888889,28.04166667,4.984166667,1.11,2.418539305588483,4/13/2023
79.05,78.54166667,9755.875,57.5,12.27666667,0.0,1.7836357544730386,4/14/2023
91.11,82.5,7907.5,80.84615385,10.89615385,30.0,2.4559381606079937,4/15/2023
88.0,52.0,9985.043478,26.25,15.1325,2.05,3.1294342645970428,4/16/2023
81.1,47.125,10000.0,7.5,8.620833333,0.0,3.0082654997472615,4/17/2023
83.05,68.65384615,9810.076923,63.26923077,12.46115385,2.11,1.579524841415453,4/18/2023
86.11,75.125,8419.791667,58.54166667,14.5275,0.0,2.112710900089744,4/19/2023
80.11,81.70833333,7663.208333,92.08333333,15.15041667,4.39,2.3413961896988638,4/20/2023
81.05,83.2962963,8678.461538,87.51851852,10.66666667,46.13,3.519172764412592,4/21/2023
80.98,60.79166667,10000.0,40.41666667,14.97041667,0.0,2.3417191963423094,4/22/2023
76.05,70.16,9972.48,66.8,12.7884,2.27,1.808444121364364,4/23/2023
77.02,71.33333333,10000.0,87.5,12.52666667,0.41,2.537387241232689,4/24/2023
80.98,70.20833333,10000.0,87.70833333,12.03916667,2.32,2.604532328414688,4/25/2023
84.06,83.23076923,8254.153846,89.03846154,13.01269231,3.42,1.9574081752422998,4/26/2023
79.09,86.54545455,8035.878788,88.03030303,12.68787879,56.05,3.8892381193820507,4/27/2023
87.12,74.125,10000.0,7.958333333,7.955833333,0.0,2.646850448755204,4/28/2023
79.05,76.53846154,9714.96,81.15384615,17.00461538,22.73,2.8732577082997737,4/29/2023
88.05,60.54166667,10000.0,0.833333333,9.162083333,0.0,2.3988794020455275,4/30/2023
88.11,57.375,10000.0,10.83333333,7.12,0.0,2.148252682985363,5/1/2023
84.11,76.95833333,9253.136364,49.41666667,7.309166667,0.0,1.6693377798471292,5/2/2023
88.11,71.875,9985.666667,37.29166667,7.272916667,0.0,1.5086122528960608,5/3/2023
85.1,75.91666667,9779.916667,88.125,10.46916667,1.21,2.4361902028978624,5/4/2023
94.1,80.83333333,8031.833333,79.58333333,11.46,0.2,2.243331528846161,5/5/2023
92.1,80.0,8625.48,73.30769231,11.37846154,4.21,1.650760550357528,5/6/2023
86.05,88.86206897,5874.206897,63.96551724,14.00896552,23.19,3.7349448519945008,5/7/2023
87.03,86.38461538,5981.846154,77.5,14.16538462,1.0,3.8028006091519067,5/8/2023
78.78,86.84615385,7816.384615,79.61538462,12.00576923,14.13,1.8196023039074758,5/9/2023
77.05,91.78125,6724.5,86.25,10.2671875,89.27,6.262880742413477,5/10/2023
90.1,84.125,9065.869565,83.95833333,13.08833333,1.06,2.120746805851179,5/11/2023
91.06,80.5,9320.333333,71.45833333,15.68208333,1.34,2.3381719367109435,5/12/2023
84.11,84.14814815,9448.64,89.44444444,13.68555556,15.99,2.373000608212662,5/13/2023
85.05,90.38888889,7094.722222,68.61111111,14.38416667,104.28,7.368759980638244,5/14/2023
89.02,82.84,9673.72,55.8,9.1568,2.45,1.8986278799080492,5/15/2023
90.1,77.19230769,10000.0,49.53846154,6.568076923,8.17,2.0189588542484094,5/16/2023
89.02,77.91666667,10000.0,50.20833333,6.996666667,1.95,1.9243559656131883,5/17/2023
93.06,66.95833333,10000.0,36.25,5.535833333,0.0,1.8794164150797759,5/18/2023
94.1,70.04166667,10000.0,49.58333333,8.687083333,0.0,1.4335741002250457,5/19/2023
91.09,70.875,10000.0,62.5,8.655833333,0.53,1.8048704540349068,5/20/2023
87.1,75.70833333,10000.0,75.41666667,7.94125,0.67,2.3576080686415457,5/21/2023
87.98,71.75,9985.666667,78.54166667,6.798333333,0.25,2.8161762351680535,5/22/2023
91.11,72.0,9907.0,68.54166667,4.94,0.0,2.824434106501887,5/23/2023
91.06,68.33333333,10000.0,60.83333333,8.930416667,1.69,1.808330220433434,5/24/2023
89.06,69.75,10000.0,50.0,8.785,0.0,1.3155846302133578,5/25/2023
91.11,63.25,10000.0,25.45833333,7.577083333,0.0,1.559410988242425,5/26/2023
91.06,62.5,10000.0,39.58333333,5.219583333,0.0,2.2204631176300778,5/27/2023
90.1,65.29166667,10000.0,57.91666667,7.575,0.0,2.0858388117054276,5/28/2023
88.03,72.5,10000.0,63.54166667,7.382083333,6.98,2.079691402574505,5/29/2023
91.02,70.0,10000.0,43.5,7.674583333,0.44,1.3974052424116754,5/30/2023
90.09,71.36,10000.0,45.12,7.2564,0.81,1.51759173611695,5/31/2023
91.09,71.0,10000.0,36.45833333,9.404583333,0.0,1.2416282365178937,6/1/2023
93.02,69.41666667,9705.173913,35.625,6.61,0.51,1.581066956819207,6/2/2023
96.12,67.04166667,10000.0,45.83333333,7.263333333,0.0,1.7439421361516612,6/3/2023
93.15,69.15384615,9816.24,65.23076923,8.825384615,10.46,2.1259110086340702,6/4/2023
89.06,74.6,10000.0,27.24,6.1268,5.57,2.0568593437073797,6/5/2023
90.1,81.73076923,9830.0,55.26923077,5.323846154,4.86,2.5005524997540016,6/6/2023
93.06,77.91666667,10000.0,14.95833333,3.349166667,1.26,3.0098911670842137,6/7/2023
94.1,74.0,9385.538462,57.88461538,8.229230769,17.23,1.9173177980936649,6/8/2023
97.05,72.41666667,10000.0,22.33333333,3.927083333,0.25,2.380935253677704,6/9/2023
95.11,73.79166667,10000.0,54.875,10.21833333,0.17,1.5140144387624557,6/10/2023
97.11,72.0,10000.0,44.125,12.88666667,1.17,1.8414264314520319,6/11/2023
99.01,74.125,10000.0,32.0,8.671666667,0.0,1.7037406937833626,6/12/2023
97.11,74.875,10000.0,41.79166667,11.36666667,0.0,1.7181434928906658,6/13/2023
97.11,75.375,9918.625,61.875,12.77791667,0.0,1.9444909833597583,6/14/2023
101.1,74.83333333,9861.291667,63.75,14.93125,0.0,2.5279925915078154,6/15/2023
101.1,75.04166667,9900.130435,60.375,12.15666667,0.0,2.019911683263206,6/16/2023
100.09,74.33333333,10000.0,59.375,9.332083333,0.0,1.8931781279586322,6/17/2023
102.11,74.125,10000.0,58.91666667,13.97166667,0.0,2.3646532023677747,6/18/2023
103.1,73.0,9885.173913,34.04166667,12.03875,0.0,2.10838091756445,6/19/2023
102.11,72.125,9759.863636,60.41666667,12.02125,0.0,2.0488450313456577,6/20/2023
102.11,72.33333333,9967.238095,49.29166667,8.004583333,0.0,1.833487758270453,6/21/2023
100.11,71.46153846,10000.0,27.5,10.44615385,23.22,2.4787959185803343,6/22/2023
101.1,72.5,9984.363636,60.0,8.534166667,0.14,2.0416641370265043,6/23/2023
100.09,77.16666667,10000.0,53.75,10.4975,1.0,1.8373553377040444,6/24/2023
101.01,74.125,10000.0,45.41666667,11.0575,0.0,1.7674289436749637,6/25/2023
101.01,72.58333333,10000.0,39.95833333,10.05833333,0.0,1.6362294906921262,6/26/2023
102.11,70.79166667,10000.0,41.04166667,9.307083333,0.0,1.635111414858073,6/27/2023
102.0,70.58333333,10000.0,34.58333333,9.351666667,0.0,1.6360854430839198,6/28/2023
101.08,70.5,10000.0,17.0,9.88625,0.0,2.091099710242483,6/29/2023
101.05,69.875,10000.0,20.83333333,9.927916667,0.0,1.9279316369126263,6/30/2023
103.1,68.79166667,10000.0,17.29166667,8.36,0.0,1.9622003595202884,7/1/2023
98.98,72.04,10000.0,43.44,9.3532,3.11,1.4866383572134507,7/2/2023
101.1,72.54166667,10000.0,42.16666667,7.829583333,0.96,1.6929215545403125,7/3/2023
96.03,74.45833333,10000.0,19.16666667,9.427916667,12.0,2.2370382922925076,7/4/2023
96.12,75.29166667,10000.0,42.08333333,10.11583333,8.25,1.599470295864464,7/5/2023
89.6,85.07142857,9351.571429,26.78571429,10.11607143,33.81,3.4949529798345322,7/6/2023
91.38,86.96153846,9240.434783,54.0,7.223846154,16.27,2.445512945838151,7/7/2023
95.14,79.26923077,10000.0,34.42307692,10.04923077,5.73,2.063525950086457,7/8/2023
98.11,77.375,10000.0,48.25,9.87375,1.61,1.720799244066141,7/9/2023
102.02,74.16666667,9983.619048,47.16666667,8.25875,0.47,1.7853468517488302,7/10/2023
101.08,74.29166667,10000.0,62.625,9.685833333,0.77,2.0208701186039972,7/11/2023
102.09,74.04166667,10000.0,51.20833333,11.41958333,0.0,1.8836064011623015,7/12/2023
103.08,73.16666667,10000.0,56.29166667,11.76083333,0.0,2.035730344314167,7/13/2023
102.11,73.33333333,9983.619048,53.08333333,10.94041667,0.0,1.84735549318348,7/14/2023
103.1,71.25,9985.666667,27.29166667,10.88583333,0.0,1.9984806207971553,7/15/2023
104.11,69.58333333,9797.619048,18.08333333,8.13,0.0,2.039463874099986,7/16/2023
103.05,67.375,10000.0,20.66666667,8.922916667,0.0,1.864005088929571,7/17/2023
103.1,69.25,10000.0,22.29166667,8.588333333,0.0,1.8433643939431954,7/18/2023
103.1,69.58333333,10000.0,20.375,9.377083333,0.0,1.9499428221564308,7/19/2023
102.09,69.08333333,10000.0,22.125,8.212083333,0.0,1.7987526941236045,7/20/2023
101.08,70.125,10000.0,22.625,8.359166667,0.0,1.7822076007380814,7/21/2023
103.1,69.95833333,10000.0,45.625,8.635,0.0,1.7840873556682184,7/22/2023
103.05,64.33333333,10000.0,41.41666667,7.997916667,6.33,2.0851398239415224,7/23/2023
100.98,69.0,10000.0,43.16666667,4.46125,3.4,2.4326121087515524,7/24/2023
98.1,71.75,10000.0,45.16666667,8.289583333,0.0,1.5351713170372718,7/25/2023
101.05,68.375,10000.0,17.875,8.832083333,0.0,1.8820653085864976,7/26/2023
99.1,68.70833333,10000.0,19.08333333,8.661666667,0.24,1.7867371339127982,7/27/2023
100.06,66.54166667,10000.0,19.58333333,6.58625,0.0,1.8536567243332032,7/28/2023
101.08,68.125,10000.0,55.83333333,5.844166667,0.25,2.502600853321188,7/29/2023
102.11,68.45833333,10000.0,24.91666667,6.620416667,0.0,1.8468911743636391,7/30/2023
105.12,64.75,10000.0,36.33333333,6.791666667,0.0,2.118520816356864,7/31/2023
103.05,63.41666667,10000.0,28.70833333,6.975416667,0.0,1.9673848813643602,8/1/2023
104.02,63.875,10000.0,35.41666667,7.442083333,0.0,2.0163173227738542,8/2/2023
102.11,68.20833333,10000.0,14.33333333,8.31125,0.32,2.0055116123593235,8/3/2023
103.1,68.83333333,10000.0,21.45833333,9.394166667,0.0,1.8991128768671248,8/4/2023
104.11,68.625,10000.0,21.20833333,8.847916667,0.15,1.9087035577431986,8/5/2023
104.04,68.33333333,10000.0,24.75,9.674166667,0.0,1.8788056881784545,8/6/2023
104.11,68.70833333,10000.0,21.20833333,9.974583333,0.0,2.005318288269123,8/7/2023
104.02,70.33333333,10000.0,20.54166667,10.3875,0.0,2.1229796042009395,8/8/2023
103.1,70.70833333,9985.043478,34.16666667,12.52,0.0,2.1397418703954036,8/9/2023
104.99,70.54166667,9985.043478,28.08333333,13.52208333,0.0,2.580030119048832,8/10/2023
105.12,70.20833333,9890.619048,42.41666667,10.69833333,0.0,1.8958728551656856,8/11/2023
105.12,71.45833333,9720.952381,43.04166667,10.61958333,0.11,1.8874173722844683,8/12/2023
105.12,70.29166667,9814.0,20.875,9.292916667,0.0,2.0674026649228674,8/13/2023
106.03,69.33333333,10000.0,23.75,8.137083333,0.0,1.9458607023195709,8/14/2023
104.04,66.29166667,10000.0,37.66666667,9.90625,0.0,1.8395817052908834,8/15/2023
102.18,44.45833333,10000.0,39.875,9.561666667,0.0,3.978823586607426,8/16/2023
106.02,61.25,9838.045455,18.20833333,7.085,0.0,2.2746895427717306,8/17/2023
104.11,66.70833333,10000.0,21.70833333,8.359583333,0.0,1.8730509451101627,8/18/2023
104.11,66.91666667,10000.0,15.45833333,6.9975,0.0,2.0354146186022692,8/19/2023
108.1,66.54166667,10000.0,16.70833333,7.977916667,0.0,2.1593130695859752,8/20/2023
105.98,63.58333333,10000.0,36.625,9.011666667,0.18,2.078389250415362,8/21/2023
97.11,70.125,9660.125,62.5,16.25125,1.59,2.644485105696936,8/22/2023
104.11,66.625,10000.0,24.375,10.21833333,0.0,1.94579836557645,8/23/2023
108.05,58.91666667,10000.0,40.33333333,7.965416667,0.0,2.694582724720203,8/24/2023
104.02,54.70833333,10000.0,40.0,7.892916667,0.3,2.9133778086965396,8/25/2023
105.06,65.25,10000.0,30.0,6.550833333,0.0,2.040382756448977,8/26/2023
109.09,56.625,10000.0,6.958333333,9.255416667,0.0,2.7660196459849966,8/27/2023
104.0,62.0,10000.0,31.875,9.6625,2.24,2.040485574139623,8/28/2023
99.05,59.16666667,10000.0,25.41666667,11.65291667,0.49,2.2013901815873966,8/29/2023
101.05,46.45833333,10000.0,16.66666667,9.545833333,0.0,3.3067875210170383,8/30/2023
100.02,46.75,10000.0,15.83333333,6.7275,0.0,3.2976176862982207,8/31/2023
101.05,51.125,10000.0,19.79166667,5.775416667,0.0,2.9877608700590637,9/1/2023
100.06,62.25,10000.0,29.16666667,7.220416667,0.29,1.8843363368721953,9/2/2023
101.08,67.04166667,10000.0,32.70833333,8.53125,0.0,1.6079493910560636,9/3/2023
97.02,72.16666667,10000.0,26.75,10.95583333,0.83,1.8624828428278002,9/4/2023
102.02,72.08333333,10000.0,43.41666667,12.3325,1.03,1.9575740058380884,9/5/2023
104.11,69.5,10000.0,20.33333333,8.18,0.15,1.932930292596069,9/6/2023
104.11,67.5,10000.0,37.70833333,8.46375,0.0,1.796541788011102,9/7/2023
106.05,66.04166667,10000.0,17.91666667,9.24375,2.34,2.088823816778562,9/8/2023
98.1,67.68,9457.52,35.4,10.6992,9.88,1.7251751277417111,9/9/2023
98.06,51.66666667,10000.0,40.41666667,9.6875,0.25,2.948008898551274,9/10/2023
98.06,49.25,10000.0,11.04166667,6.895833333,0.0,2.9383352023908724,9/11/2023
99.03,61.0,10000.0,39.79166667,6.505416667,0.0,2.2404759081505157,9/12/2023
95.05,63.58333333,10000.0,65.75,8.318333333,8.62,2.7088103436937203,9/13/2023
92.05,81.43333333,8315.689655,78.3,7.991333333,25.9,2.5905476980150524,9/14/2023
93.09,84.88461538,8788.416667,57.15384615,9.865769231,33.87,2.6786138601234097,9/15/2023
93.02,81.92307692,10000.0,20.57692308,7.056538462,18.01,3.007480995457888,9/16/2023
95.04,72.625,10000.0,31.66666667,7.827916667,1.75,1.550690460071631,9/17/2023
96.04,57.45833333,10000.0,30.83333333,4.878333333,0.0,2.5722633210699466,9/18/2023
95.11,56.20833333,10000.0,23.75,7.032083333,0.0,2.2136395344255084,9/19/2023
97.05,64.66666667,10000.0,37.91666667,10.97375,0.0,1.621677185380219,9/20/2023
99.01,71.66666667,10000.0,22.70833333,9.665833333,0.12,1.8621565915000233,9/21/2023
98.98,71.66666667,10000.0,18.875,10.36208333,0.68,2.0863171106474927,9/22/2023
98.11,71.29166667,10000.0,13.75,9.415,0.68,2.154675218217329,9/23/2023
100.11,73.5,10000.0,23.95833333,10.81625,0.0,2.11007947469479,9/24/2023
94.98,75.10714286,8923.0,47.67857143,10.44285714,11.31,1.4685779756271038,9/25/2023
94.05,80.56,10000.0,42.8,5.4856,23.58,2.939695853312587,9/26/2023
95.02,72.96,10000.0,34.12,5.5192,7.17,2.0067441119392413,9/27/2023
96.12,73.5,10000.0,24.20833333,6.322083333,0.34,1.9614760897465628,9/28/2023
94.05,72.79166667,10000.0,40.75,8.350833333,0.49,1.3880694892983625,9/29/2023
95.11,71.16666667,10000.0,14.04166667,10.73666667,0.0,2.277148634184772,9/30/2023
96.12,67.29166667,10000.0,23.41666667,11.94458333,0.0,1.972243469992314,10/1/2023
94.1,67.58333333,10000.0,24.58333333,11.73625,0.0,1.8507433206588262,10/2/2023
85.98,84.87878788,7891.6875,85.0,9.256969697,49.23,3.6799731919460497,10/3/2023
86.99,90.29411765,8878.787879,90.55882353,11.04176471,37.19,3.1868684663706315,10/4/2023
82.38,90.27272727,8373.69697,86.96969697,11.36969697,53.96,3.918294092307508,10/5/2023
87.12,78.5,10000.0,12.91666667,11.65375,12.19,3.146150229381755,10/6/2023
82.38,62.16666667,10000.0,33.08333333,12.70333333,12.45,2.0536443920624725,10/7/2023
77.11,52.0,10000.0,39.375,8.871666667,9.38,2.836190411386026,10/8/2023
86.11,56.08333333,10000.0,38.54166667,5.94625,6.09,2.6531788400055776,10/9/2023
82.11,69.08333333,10000.0,52.91666667,7.300416667,3.21,1.7900415824470621,10/10/2023
78.06,86.375,8369.5625,73.75,11.2221875,22.1,1.9198179737182757,10/11/2023
83.1,81.08333333,10000.0,68.33333333,8.152083333,3.0,2.2598157578720417,10/12/2023
91.09,80.91666667,10000.0,37.91666667,9.59,1.6,2.1345237206043475,10/13/2023
86.09,55.04166667,10000.0,55.625,14.09916667,1.13,2.8392555627683986,10/14/2023
74.05,56.75,10000.0,28.95833333,14.92833333,0.5,2.769146242219207,10/15/2023
71.11,59.5,10000.0,16.45833333,13.715,0.25,2.8538436363923116,10/16/2023
77.11,58.08333333,10000.0,3.333333333,5.424583333,0.0,2.742057682403953,10/17/2023
84.11,68.25,10000.0,10.0,7.999583333,0.0,2.209838416242702,10/18/2023
88.09,70.79166667,10000.0,31.04166667,7.647083333,0.0,1.491874208767166,10/19/2023
94.01,62.75,10000.0,6.666666667,6.199166667,0.0,2.1465242588703415,10/20/2023
94.01,56.91666667,10000.0,30.04166667,7.24875,0.0,2.1615551284360746,10/21/2023
88.05,75.95833333,10000.0,35.41666667,9.4,0.0,1.7026544461838744,10/22/2023
89.06,81.08,9501.916667,58.88,12.1236,6.21,1.6478002615091862,10/23/2023
87.06,76.20833333,10000.0,59.375,16.7825,0.0,2.6723336589736144,10/24/2023
89.06,80.375,9588.458333,61.66666667,15.82083333,2.32,2.430088696928783,10/25/2023
84.11,88.65625,8470.40625,91.40625,15.4275,29.1,2.6106153838829065,10/26/2023
88.05,85.2,9816.24,83.2,11.0924,2.56,2.4482874787709115,10/27/2023
88.14,82.5,9861.291667,51.875,11.17416667,0.0,2.068976812171619,10/28/2023
90.05,81.41666667,10000.0,59.54166667,10.08291667,0.28,1.956963264878544,10/29/2023
75.09,84.38461538,9191.076923,100.0,19.78269231,2.76,3.413247202619302,10/30/2023
62.11,70.92,9970.086957,89.32,17.1648,4.18,3.1954200366199212,10/31/2023
62.58,56.75,10000.0,10.83333333,11.84291667,0.0,3.1771323916219094,11/1/2023
70.11,50.45833333,10000.0,20.20833333,8.102916667,0.0,2.8949928569882055,11/2/2023
78.06,58.83333333,10000.0,37.08333333,7.192083333,0.0,2.1256987837554244,11/3/2023
81.09,80.25,10000.0,24.16666667,8.706666667,0.36,2.7396317024395063,11/4/2023
83.14,80.08333333,9452.913043,69.875,8.516666667,0.0,1.8824034474348572,11/5/2023
